measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Mississippi,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2006,7133.528731628119,8733.054713093265,5674.320745059191
Incidence,Florida,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6466.132508830649,7683.475007101172,5355.392734620118
Incidence,Florida,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6866.058923638949,8392.394922379544,5428.816815389464
Incidence,Kansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6687.483815876303,7897.695662798585,5627.145568585866
Incidence,Kansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6993.123486599777,8681.688116279684,5598.452739542394
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6720.699867812481,7930.949477072785,5612.2978195832975
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6950.611406759264,8465.417550304775,5537.407683611951
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6635.879328083352,7874.710974349286,5530.589288753943
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6955.019328298225,8434.203621769899,5550.723713602242
Incidence,Vermont,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6739.296738104926,8038.160868036619,5633.637844628578
Incidence,Vermont,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7148.315094235866,8744.624464648245,5610.5471194839
Incidence,Idaho,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6389.91650725594,7588.0393777283825,5321.319074898023
Incidence,Idaho,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6775.10929608271,8269.360840478086,5380.99821288592
Incidence,Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6949.974485602204,8254.495750520313,5811.905000461829
Incidence,Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7340.42698204873,8959.345632794342,5788.5500105688325
Incidence,Maine,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6787.030150186905,8043.8664730759665,5650.166322802939
Incidence,Maine,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7173.613717427904,8797.353958190146,5711.322292449516
Incidence,District of Columbia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7707.319346780123,9085.308918401593,6490.2114473420115
Incidence,District of Columbia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,8070.648422462306,9964.188603629134,6496.784582301178
Incidence,Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6822.354017617081,8134.868177065297,5680.492863205633
Incidence,Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7184.052954058987,8757.641392032187,5667.49077334892
Incidence,Michigan,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6689.190833202976,7938.190273732265,5591.316857860298
Incidence,Michigan,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6996.839244041203,8621.1804048646,5573.514983174198
Incidence,Massachusetts,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6738.683041049653,8038.562416403365,5616.547516836315
Incidence,Massachusetts,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7090.725745492302,8690.272343207822,5606.161159373432
Incidence,Arkansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6515.322536535237,7677.513591075227,5414.4593480271815
Incidence,Arkansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6823.50524411332,8308.520848332064,5450.848003785064
Incidence,Alaska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6936.455025647044,8244.418265173917,5798.901087216103
Incidence,Alaska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,7331.46159254323,8871.651888556064,5794.274614998257
Incidence,Vermont,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6586.144788077707,7851.249926911105,5514.534573372218
Incidence,Vermont,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6973.266530691308,8491.384901598216,5467.330434138941
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6790.855782434412,8023.514121830451,5682.055206190826
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7030.959981993641,8566.741025558016,5634.922987972508
Incidence,Alaska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7085.670131170152,8410.02017998019,5923.502026572638
Incidence,Alaska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7539.179328625619,9136.98067324614,5976.805707421849
Incidence,Michigan,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6541.766175335028,7785.7801196776545,5421.213577732466
Incidence,Michigan,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6818.7844941638305,8315.305049898601,5474.373605869536
Incidence,Florida,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6509.957908476217,7729.937028278455,5378.6348182710535
Incidence,Florida,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6940.766956841446,8467.10685854601,5480.4576423479175
Incidence,Tennessee,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6731.556512331166,8030.710937451023,5566.554130394621
Incidence,Tennessee,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,7040.149006684754,8717.412832074484,5594.668786406322
Incidence,Washington,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7101.593107122448,8348.96622876501,5946.800573349497
Incidence,Washington,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6866.6831510267475,8501.82090264137,5376.158204069862
Incidence,Maryland,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6894.5742065383865,8139.435533005222,5721.222786027665
Incidence,Maryland,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7257.150740158665,8955.230032121512,5760.633277517776
Incidence,Oklahoma,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6511.53081439451,7710.810778844855,5395.014767056262
Incidence,Oklahoma,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6778.366769368344,8282.043877587012,5398.614278556534
Incidence,Ohio,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6549.780007680655,7803.756370969443,5458.298778674572
Incidence,Ohio,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6848.177097637657,8465.867543292723,5442.3616657362545
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6550.038557531486,7802.334687385777,5437.2932688763285
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7450.178472836214,9020.666343465178,6014.245938353528
Incidence,Alabama,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6807.752057632751,8035.509193739414,5707.434628835413
Incidence,Alabama,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7133.8636112187905,8695.071932446428,5631.226829648859
Incidence,Delaware,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6541.494371745259,7770.668440500006,5421.7919740271955
Incidence,Delaware,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6922.912387571037,8573.42710656887,5474.152114395664
Incidence,New York,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6861.294804133039,8187.600154597952,5706.639590086798
Incidence,New York,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7483.461842665638,9027.705925863156,5999.380569249447
Incidence,California,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6804.413677599359,8084.395346464719,5605.609868389377
Incidence,California,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,7148.532192790796,8711.346493539442,5670.518699600893
Incidence,Georgia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7024.855388405291,8357.455938648134,5861.55393282547
Incidence,Georgia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7863.75160940925,9568.699877433648,6352.941681004019
Incidence,Louisiana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7419.561227491352,8655.647165792434,6272.209291898784
Incidence,Louisiana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7482.305573996964,9062.581907342365,6017.789156529513
Incidence,Montana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6416.49566207278,7603.9311991925815,5323.543969800824
Incidence,Montana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6735.880528719443,8209.79698426841,5344.05262189025
Incidence,Arizona,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6442.445581757568,7638.0948424138405,5363.252016426407
Incidence,Arizona,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6738.465200865206,8270.547171597798,5302.875742508759
Incidence,Illinois,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6686.593611842105,7935.391042892906,5552.657072446789
Incidence,Illinois,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2011,6964.569885312498,8539.320905785744,5517.349598476653
Incidence,Texas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6686.885588970092,7980.025708773288,5582.0029379497455
Incidence,Texas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,7286.673224733555,8925.082841582349,5844.657503452365
Incidence,Washington,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7264.767722818644,8565.658412304889,6063.308545684452
Incidence,Washington,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7088.949872234884,8782.327158489588,5557.066492352901
Incidence,Colorado,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6933.77812373391,8187.983254829218,5755.897198186892
Incidence,Colorado,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,7244.284203233339,8905.123559359434,5755.4173685231735
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6666.839769229983,7866.983667700834,5581.446945728866
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6882.613171326477,8436.679413890955,5480.505108454812
Incidence,Iowa,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6445.865412552104,7621.697234106835,5391.770856731204
Incidence,Iowa,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6639.298556764497,8034.166090465217,5262.612345429748
Incidence,District of Columbia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7544.738931620733,8935.637397893626,6284.833920474557
Incidence,District of Columbia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,8029.750621231639,10008.540978111268,6473.736446239968
Incidence,Arizona,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6589.281696100607,7830.62219300692,5483.726888860452
Incidence,Arizona,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6884.216050127259,8431.701857444692,5458.107737807772
Incidence,Idaho,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6472.943665882015,7656.920146515356,5377.019462280651
Incidence,Idaho,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6861.455301107222,8373.154154760332,5453.262211296841
Incidence,Alaska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6963.898246642916,8309.496934594055,5802.235858643541
Incidence,Alaska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,7381.444564551617,8945.89181954893,5829.504014108383
Incidence,South Carolina,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6713.481427887083,7835.805582306374,5657.292361879981
Incidence,South Carolina,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7085.606102397003,8720.804757106358,5653.331678770053
Incidence,Florida,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6401.836999545963,7620.343158083927,5277.861739320872
Incidence,Florida,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6752.655944294173,8286.80870146486,5312.363413867575
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,6727.133728708708,7971.5728550041595,5616.1607095458385
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2008,7053.26989531985,8568.408646858212,5644.661197098209
Incidence,Oregon,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,6882.734681976947,8132.2563612712465,5776.686407105246
Incidence,Oregon,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2007,7197.892142626545,8803.019588551495,5768.829305000934
Incidence,West Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6592.124868316077,7807.125887526853,5510.278859507929
Incidence,West Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6757.885518067511,8259.198564897504,5310.395869161495
Incidence,Kansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6448.25213778306,7659.90262838306,5364.448437015835
Incidence,Kansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2010,6750.872490887895,8334.122290192658,5367.410118242707
Incidence,North Carolina,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,6742.967109325374,8023.400259222431,5580.100753248399
Incidence,North Carolina,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,2009,7074.138554226314,8590.54436473459,5606.1745239592565
